Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC05175910_1390,promutation,-7.48,-1.23,2019.04.25 16:28:55,Autodock 4.2
ZINC05175911_1391,promutation,-5.64,-1.79,2019.04.25 16:29:00,Autodock 4.2
ZINC05179146_4,promutation,-8.6,-0.33,2019.04.25 16:29:07,Autodock 4.2
ZINC05357388_635,promutation,-5.99,-0.39,2019.04.25 16:29:12,Autodock 4.2
ZINC05408229,promutation,-8.07,-0.79,2019.04.25 16:32:26,Autodock 4.2
ZINC05408229_491,promutation,-8.07,-0.73,2019.04.25 16:32:30,Autodock 4.2
ZINC05408469_441,promutation,-7.25,-1.37,2019.04.25 16:32:34,Autodock 4.2
ZINC05502843,promutation,-6.0,-0.69,2019.04.25 16:32:38,Autodock 4.2
ZINC05502843_1027,promutation,-6.04,-0.82,2019.04.25 16:32:43,Autodock 4.2
ZINC05707473_586,promutation,-6.65,-0.16,2019.04.25 16:32:47,Autodock 4.2
ZINC05734433,promutation,-7.29,-0.61,2019.04.25 16:32:52,Autodock 4.2
ZINC05734433_651,promutation,-7.28,-0.61,2019.04.25 16:32:59,Autodock 4.2
ZINC05762051_10,promutation,-7.29,-0.22,2019.04.25 16:33:03,Autodock 4.2
ZINC05796482_1354,promutation,-6.4,-0.84,2019.04.25 16:33:07,Autodock 4.2
ZINC05809705_1293,promutation,-7.66,-0.57,2019.04.25 16:33:12,Autodock 4.2
ZINC06068779,promutation,-8.97,-0.13,2019.04.25 16:33:22,Autodock 4.2
ZINC06068779_654,promutation,-8.8,-0.21,2019.04.25 16:33:28,Autodock 4.2
ZINC06091631_985,promutation,-7.54,0.0,2019.04.25 16:33:33,Autodock 4.2
ZINC06524916_980,promutation,-7.37,0.04,2019.04.25 16:33:37,Autodock 4.2
ZINC06556396_627,promutation,-5.61,-1.04,2019.04.25 16:33:41,Autodock 4.2
ZINC06556397_626,promutation,-6.17,-0.39,2019.04.25 16:33:45,Autodock 4.2
ZINC06731693_1382,promutation,-5.81,-0.25,2019.04.25 16:33:49,Autodock 4.2
ZINC06731959_1383,promutation,-5.56,-1.07,2019.04.25 16:33:57,Autodock 4.2
ZINC12416954_1403,promutation,-7.64,0.0,2019.04.25 16:34:01,Autodock 4.2
ZINC13130920_618,promutation,-6.74,-1.33,2019.04.25 16:34:06,Autodock 4.2
ZINC13334942_16,promutation,-7.77,-0.27,2019.04.25 16:34:09,Autodock 4.2
ZINC13334943_557,promutation,-7.33,-0.37,2019.04.25 16:34:13,Autodock 4.2
ZINC13334944_558,promutation,-7.37,-0.37,2019.04.25 16:34:17,Autodock 4.2
ZINC13374377_1029,promutation,-6.75,-0.84,2019.04.25 16:34:22,Autodock 4.2
ZINC13374378_1030,promutation,-7.09,-0.27,2019.04.25 16:34:27,Autodock 4.2
ZINC13380840_400,promutation,-7.17,-0.32,2019.04.25 16:34:32,Autodock 4.2
ZINC13380841_402,promutation,-6.7,-0.65,2019.04.25 16:34:36,Autodock 4.2
ZINC13399052_559,promutation,-7.91,0.02,2019.04.25 16:34:40,Autodock 4.2
ZINC13481546_659,promutation,-6.52,-0.01,2019.04.25 16:34:43,Autodock 4.2
ZINC14455311_23,promutation,-6.01,-0.16,2019.04.25 16:34:47,Autodock 4.2
ZINC14650526_640,promutation,-6.86,0.11,2019.04.25 16:34:52,Autodock 4.2
ZINC14650527_641,promutation,-7.19,-0.3,2019.04.25 16:34:56,Autodock 4.2
ZINC14650529_642,promutation,-6.98,-0.31,2019.04.25 16:35:00,Autodock 4.2
ZINC14684899_420,promutation,-5.66,-0.24,2019.04.25 16:35:05,Autodock 4.2
ZINC14757021_499,promutation,-7.68,-0.48,2019.04.25 16:35:11,Autodock 4.2
ZINC14776248_1028,promutation,-6.92,-0.11,2019.04.25 16:35:16,Autodock 4.2
ZINC14807307_434,promutation,-7.38,-0.68,2019.04.25 16:35:22,Autodock 4.2
ZINC14817799_1025,promutation,-5.59,-0.31,2019.04.25 16:35:26,Autodock 4.2
ZINC15148146_1422,promutation,-7.82,0.0,2019.04.25 16:35:30,Autodock 4.2
ZINC16997581,promutation,-5.85,-0.64,2019.04.25 16:35:34,Autodock 4.2
ZINC16997581_1174,promutation,-6.06,-0.82,2019.04.25 16:35:38,Autodock 4.2
ZINC18286095_645,promutation,-6.17,-0.06,2019.04.25 16:35:41,Autodock 4.2
ZINC18286095_1277,promutation,-6.81,-0.04,2019.04.25 16:35:46,Autodock 4.2
ZINC18825330_837,promutation,-7.32,-0.79,2019.04.25 16:35:51,Autodock 4.2
ZINC19535046_1287,promutation,-7.14,-0.12,2019.04.25 16:35:55,Autodock 4.2
ZINC19535049_1288,promutation,-7.14,-0.27,2019.04.25 16:36:00,Autodock 4.2
ZINC19913251_1353,promutation,-8.81,-0.16,2019.04.25 16:36:20,Autodock 4.2
ZINC28539108_1014,promutation,-7.88,-0.27,2019.04.25 16:36:24,Autodock 4.2
ZINC29482909,promutation,-8.14,-0.28,2019.04.25 16:36:32,Autodock 4.2
ZINC29482909_936,promutation,-6.95,-0.71,2019.04.25 16:36:37,Autodock 4.2
ZINC33662877_1151,promutation,-7.46,-0.31,2019.04.25 16:36:40,Autodock 4.2
ZINC33662878_1152,promutation,-7.79,-0.33,2019.04.25 16:36:44,Autodock 4.2
ZINC34556171_1115,promutation,-9.0,0.0,2019.04.25 16:36:48,Autodock 4.2
ZINC39386788_1195,promutation,-7.8,-0.58,2019.04.25 16:36:53,Autodock 4.2
ZINC39386789_1196,promutation,-7.51,-0.82,2019.04.25 16:36:56,Autodock 4.2
ZINC53190892,promutation,-6.16,-1.15,2019.04.25 16:37:01,Autodock 4.2
ZINC71404300_1413,promutation,-6.85,-0.01,2019.04.25 16:37:05,Autodock 4.2
ZINC71404307_1420,promutation,-7.9,0.0,2019.04.25 16:37:09,Autodock 4.2
ZINC85340986_811,promutation,-7.38,0.06,2019.04.25 16:37:17,Autodock 4.2
ZINC85341117_869,promutation,-6.7,-0.52,2019.04.25 16:37:21,Autodock 4.2
ZINC96316246,promutation,-6.64,-0.83,2019.04.25 16:37:25,Autodock 4.2
ZINC96316246_1053,promutation,-6.32,-0.59,2019.04.25 16:37:31,Autodock 4.2
ZINC96316247,promutation,-7.86,-0.59,2019.04.25 16:37:35,Autodock 4.2
ZINC96316247_1054,promutation,-7.02,-0.25,2019.04.25 16:37:39,Autodock 4.2
ZINC96316312_1139,promutation,-7.04,-0.61,2019.04.25 16:37:44,Autodock 4.2
ZINC96316331,promutation,-7.81,-0.15,2019.04.25 16:37:48,Autodock 4.2
ZINC96316331_1167,promutation,-7.93,-0.3,2019.04.25 16:37:52,Autodock 4.2
ZINC96316364_1188,promutation,-6.74,-0.88,2019.04.25 16:37:57,Autodock 4.2
ZINC96316363_1187,promutation,-6.33,-0.96,2019.04.25 16:38:01,Autodock 4.2
ZINC96316411,promutation,-8.25,-0.13,2019.04.25 16:38:06,Autodock 4.2
ZINC96316411_1243,promutation,-8.58,-0.14,2019.04.25 16:38:11,Autodock 4.2
