Ligand,Target,Binding Energy,Unbound Energy,Date Created,Info
ZINC14505475_84,promutation,-7.02,-0.88,2019.04.25 15:02:52,Autodock 4.2
ZINC14511030_1071,promutation,-6.55,-0.11,2019.04.25 15:02:56,Autodock 4.2
ZINC14640942_655,promutation,-7.97,-0.51,2019.04.25 15:03:03,Autodock 4.2
ZINC14640947_660,promutation,-8.75,-0.02,2019.04.25 15:03:09,Autodock 4.2
ZINC14642730_958,promutation,-6.84,-1.02,2019.04.25 15:03:13,Autodock 4.2
ZINC14642741_959,promutation,-8.16,-0.49,2019.04.25 15:03:17,Autodock 4.2
ZINC14644426_1125,promutation,-6.87,-0.52,2019.04.25 15:03:22,Autodock 4.2
ZINC14643592_1045,promutation,-6.73,-0.41,2019.04.25 15:03:27,Autodock 4.2
ZINC14645822_1372,promutation,-7.29,0.16,2019.04.25 15:03:31,Autodock 4.2
ZINC14647028_110,promutation,-7.72,-0.13,2019.04.25 15:03:35,Autodock 4.2
ZINC14652636_1117,promutation,-6.38,-0.67,2019.04.25 15:03:39,Autodock 4.2
ZINC14677199_480,promutation,-7.34,-0.48,2019.04.25 15:03:43,Autodock 4.2
ZINC14682420_1295,promutation,-8.96,-0.21,2019.04.25 15:03:48,Autodock 4.2
ZINC14682422_1296,promutation,-8.15,0.0,2019.04.25 15:03:56,Autodock 4.2
ZINC14683762,promutation,-8.25,0.73,2019.04.25 15:04:01,Autodock 4.2
ZINC14695996_839,promutation,-7.45,-0.84,2019.04.25 15:04:07,Autodock 4.2
ZINC14696008_843,promutation,-7.62,-0.71,2019.04.25 15:04:12,Autodock 4.2
ZINC14719597_93,promutation,-7.41,-0.04,2019.04.25 15:04:18,Autodock 4.2
ZINC14726235_1200,promutation,-6.42,-0.47,2019.04.25 15:04:23,Autodock 4.2
ZINC14728095_41,promutation,-7.46,-0.62,2019.04.25 15:04:27,Autodock 4.2
ZINC14756841_284,promutation,-6.15,-0.67,2019.04.25 15:04:32,Autodock 4.2
ZINC14756882_299,promutation,-7.57,-0.17,2019.04.25 15:04:37,Autodock 4.2
ZINC14757320_125,promutation,-6.6,-0.58,2019.04.25 15:04:43,Autodock 4.2
ZINC14758833_1032,promutation,-6.96,-0.2,2019.04.25 15:04:50,Autodock 4.2
ZINC14764309_885,promutation,-7.38,-0.9,2019.04.25 15:04:55,Autodock 4.2
ZINC14779880_88,promutation,-6.4,-1.05,2019.04.25 15:05:00,Autodock 4.2
ZINC14806385_963,promutation,-7.39,-0.94,2019.04.25 15:05:06,Autodock 4.2
ZINC14806546,promutation,-7.44,-1.17,2019.04.25 15:05:13,Autodock 4.2
ZINC14806546_964,promutation,-7.34,-0.98,2019.04.25 15:05:19,Autodock 4.2
ZINC14811612_1286,promutation,-7.47,0.23,2019.04.25 15:05:24,Autodock 4.2
ZINC14815207_332,promutation,-6.42,-0.05,2019.04.25 15:05:32,Autodock 4.2
ZINC14820542_4,promutation,-7.28,-0.17,2019.04.25 15:05:50,Autodock 4.2
ZINC14883261_1148,promutation,-7.72,-0.7,2019.04.25 15:05:55,Autodock 4.2
ZINC14883294_1280,promutation,-8.82,-0.79,2019.04.25 15:05:58,Autodock 4.2
ZINC14948327_50,promutation,-7.91,-0.73,2019.04.25 15:06:02,Autodock 4.2
ZINC15115113_1193,promutation,-7.25,0.02,2019.04.25 15:06:06,Autodock 4.2
ZINC15217422_325,promutation,-7.0,-0.23,2019.04.25 15:06:11,Autodock 4.2
ZINC15222315_115,promutation,-8.05,-0.53,2019.04.25 15:06:15,Autodock 4.2
ZINC15257049_312,promutation,-5.86,-0.48,2019.04.25 15:06:19,Autodock 4.2
ZINC18189423_1238,promutation,-6.7,-0.14,2019.04.25 15:06:26,Autodock 4.2
ZINC18825330_1033,promutation,-7.3,-0.78,2019.04.25 15:06:30,Autodock 4.2
ZINC18847034_141,promutation,-7.26,-0.22,2019.04.25 15:06:35,Autodock 4.2
ZINC18847037_140,promutation,-7.29,-0.78,2019.04.25 15:06:39,Autodock 4.2
ZINC18847051_1039,promutation,-7.84,-0.24,2019.04.25 15:06:43,Autodock 4.2
ZINC19972672_889,promutation,-8.56,0.6,2019.04.25 15:06:49,Autodock 4.2
ZINC28974928_11,promutation,-8.19,-1.03,2019.04.25 15:06:53,Autodock 4.2
ZINC31768642_68,promutation,-7.41,0.0,2019.04.25 15:06:58,Autodock 4.2
ZINC32191260,promutation,-5.63,-0.23,2019.04.25 15:07:05,Autodock 4.2
ZINC32191260_1259,promutation,-5.75,-0.05,2019.04.25 15:07:09,Autodock 4.2
ZINC33903707_671,promutation,-7.44,0.0,2019.04.25 15:07:15,Autodock 4.2
ZINC33951678_453,promutation,-7.11,-0.5,2019.04.25 15:07:21,Autodock 4.2
ZINC38690641_1163,promutation,-7.48,0.24,2019.04.25 15:07:26,Autodock 4.2
ZINC38816510_1165,promutation,-7.4,-0.21,2019.04.25 15:07:30,Autodock 4.2
ZINC39084983_130,promutation,-7.94,-0.55,2019.04.25 15:08:14,Autodock 4.2
ZINC40392981_559,promutation,-9.45,-0.59,2019.04.25 15:08:23,Autodock 4.2
ZINC40917526_1320,promutation,-7.37,0.11,2019.04.25 15:08:28,Autodock 4.2
ZINC48998443_1370,promutation,-7.13,-0.32,2019.04.25 15:08:34,Autodock 4.2
ZINC48999705_52,promutation,-7.0,-0.61,2019.04.25 15:08:38,Autodock 4.2
ZINC49015315_385,promutation,-7.49,0.09,2019.04.25 15:08:42,Autodock 4.2
ZINC49032954_1211,promutation,-6.45,-0.39,2019.04.25 15:08:46,Autodock 4.2
ZINC49033068_1243,promutation,-6.85,-0.53,2019.04.25 15:08:50,Autodock 4.2
ZINC49033278_1291,promutation,-6.33,-0.85,2019.04.25 15:08:56,Autodock 4.2
ZINC49049444_1338,promutation,-7.81,-0.45,2019.04.25 15:09:00,Autodock 4.2
ZINC49110122_317,promutation,-7.15,-0.44,2019.04.25 15:09:06,Autodock 4.2
ZINC49793150_907,promutation,-7.57,-0.34,2019.04.25 15:09:15,Autodock 4.2
ZINC51133897,promutation,-7.88,0.46,2019.04.25 15:09:20,Autodock 4.2
ZINC51133897_1258,promutation,-8.82,-0.14,2019.04.25 15:09:25,Autodock 4.2
ZINC53007741,promutation,-7.44,-0.86,2019.04.25 15:09:30,Autodock 4.2
ZINC58590955_939,promutation,-8.48,-0.05,2019.04.25 15:09:37,Autodock 4.2
ZINC59065456_1109,promutation,-4.11,-0.22,2019.04.25 15:09:41,Autodock 4.2
ZINC59586495_1036,promutation,-7.19,-0.14,2019.04.25 15:09:45,Autodock 4.2
ZINC73292548_260,promutation,-6.95,-1.03,2019.04.25 15:09:49,Autodock 4.2
ZINC85475903_296,promutation,-5.93,-0.41,2019.04.25 15:09:54,Autodock 4.2
ZINC85773070_1052,promutation,-8.94,-0.2,2019.04.25 15:09:58,Autodock 4.2
ZINC85814586_1112,promutation,-6.42,-0.62,2019.04.25 15:10:03,Autodock 4.2
ZINC85916356_1266,promutation,-8.07,-0.46,2019.04.25 15:10:11,Autodock 4.2
ZINC95099087_487,promutation,-6.59,-0.76,2019.04.25 15:10:16,Autodock 4.2
ZINC95099088_488,promutation,-7.47,-0.81,2019.04.25 15:10:21,Autodock 4.2
ZINC95099136_523,promutation,-5.9,-0.63,2019.04.25 15:10:26,Autodock 4.2
ZINC95099258_601,promutation,-7.26,-0.38,2019.04.25 15:10:32,Autodock 4.2
ZINC95099302_629,promutation,-7.26,-1.03,2019.04.25 15:10:38,Autodock 4.2
ZINC95099325_642,promutation,-7.56,-0.12,2019.04.25 15:10:43,Autodock 4.2
ZINC95099374_672,promutation,-7.43,-0.49,2019.04.25 15:10:47,Autodock 4.2
ZINC95099468,promutation,-6.93,0.8,2019.04.25 15:10:51,Autodock 4.2
ZINC95099468_714,promutation,-6.62,0.71,2019.04.25 15:10:56,Autodock 4.2
ZINC95099470,promutation,-6.83,0.45,2019.04.25 15:10:59,Autodock 4.2
ZINC95099470_716,promutation,-7.01,0.44,2019.04.25 15:11:04,Autodock 4.2
ZINC95099471_717,promutation,-6.47,-0.55,2019.04.25 15:11:07,Autodock 4.2
ZINC95099495_732,promutation,-7.3,-0.74,2019.04.25 15:11:11,Autodock 4.2
ZINC95099515_743,promutation,-6.22,-0.2,2019.04.25 15:11:15,Autodock 4.2
ZINC95099587_791,promutation,-7.25,-0.86,2019.04.25 15:11:20,Autodock 4.2
